NatDex,Geracao,Especie,Const,BaseOuForma,Familia,Flag,Tipos,NumInnates,Innates,FonteInnates,GruposOvo,JaReferenciadoNoJogo,Evidencia
773,7,SILVALLY_ICE,SPECIES_SILVALLY_ICE,forma,TYPE_NULL,Comum,,3,"(3 por tipo, via SILVALLY_SPECIES_INFO)",macro,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:4845
773,7,SILVALLY_NORMAL,SPECIES_SILVALLY_NORMAL,base,TYPE_NULL,Comum,,3,"(3 por tipo, via SILVALLY_SPECIES_INFO)",macro,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:4831
773,7,SILVALLY_POISON,SPECIES_SILVALLY_POISON,forma,TYPE_NULL,Comum,,3,"(3 por tipo, via SILVALLY_SPECIES_INFO)",macro,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:4834
773,7,SILVALLY_PSYCHIC,SPECIES_SILVALLY_PSYCHIC,forma,TYPE_NULL,Comum,,3,"(3 por tipo, via SILVALLY_SPECIES_INFO)",macro,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:4844
773,7,SILVALLY_ROCK,SPECIES_SILVALLY_ROCK,forma,TYPE_NULL,Comum,,3,"(3 por tipo, via SILVALLY_SPECIES_INFO)",macro,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:4836
773,7,SILVALLY_STEEL,SPECIES_SILVALLY_STEEL,forma,TYPE_NULL,Comum,,3,"(3 por tipo, via SILVALLY_SPECIES_INFO)",macro,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:4839
773,7,SILVALLY_WATER,SPECIES_SILVALLY_WATER,forma,TYPE_NULL,Comum,,3,"(3 por tipo, via SILVALLY_SPECIES_INFO)",macro,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:4841
774,7,MINIOR_CORE_BLUE,SPECIES_MINIOR_CORE_BLUE,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4970
774,7,MINIOR_CORE_GREEN,SPECIES_MINIOR_CORE_GREEN,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4969
774,7,MINIOR_CORE_INDIGO,SPECIES_MINIOR_CORE_INDIGO,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4971
774,7,MINIOR_CORE_ORANGE,SPECIES_MINIOR_CORE_ORANGE,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4967
774,7,MINIOR_CORE_RED,SPECIES_MINIOR_CORE_RED,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4966
774,7,MINIOR_CORE_VIOLET,SPECIES_MINIOR_CORE_VIOLET,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4972
774,7,MINIOR_CORE_YELLOW,SPECIES_MINIOR_CORE_YELLOW,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4968
774,7,MINIOR_METEOR_BLUE,SPECIES_MINIOR_METEOR_BLUE,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4963
774,7,MINIOR_METEOR_GREEN,SPECIES_MINIOR_METEOR_GREEN,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4962
774,7,MINIOR_METEOR_INDIGO,SPECIES_MINIOR_METEOR_INDIGO,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4964
774,7,MINIOR_METEOR_ORANGE,SPECIES_MINIOR_METEOR_ORANGE,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4960
774,7,MINIOR_METEOR_RED,SPECIES_MINIOR_METEOR_RED,base,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4959
774,7,MINIOR_METEOR_VIOLET,SPECIES_MINIOR_METEOR_VIOLET,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4965
774,7,MINIOR_METEOR_YELLOW,SPECIES_MINIOR_METEOR_YELLOW,forma,MINIOR,Comum,,0,(nenhum),macro sem innates,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4961
774,7,Minior,SPECIES_SILVALLY_FAIRY,forma,TYPE_NULL,Comum,"ROCK, FLYING",3,"(3 por tipo, via SILVALLY_SPECIES_INFO)",macro,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_7_families.h:4848
775,7,Komala,SPECIES_KOMALA,base,KOMALA,Comum,NORMAL,3,"ABILITY_INSOMNIA, ABILITY_OWN_TEMPO, ABILITY_RESTORING",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_7_families.h:4976
776,7,Turtonator,SPECIES_TURTONATOR,base,TURTONATOR,Comum,"FIRE, DRAGON",3,"ABILITY_FLASH_FIRE, ABILITY_FLAME_BODY, ABILITY_SMOULDERING",entrada,"EGG_GROUP_MONSTER, EGG_GROUP_DRAGON",,src/data/pokemon/species_info/gen_7_families.h:5044
777,7,Togedemaru,SPECIES_TOGEDEMARU,base,TOGEDEMARU,Comum,"ELECTRIC, STEEL",2,"ABILITY_STATIC, ABILITY_ELECTROMORPHOSIS",entrada,"EGG_GROUP_FIELD, EGG_GROUP_FAIRY",,src/data/pokemon/species_info/gen_7_families.h:5117
777,7,Togedemaru,SPECIES_TOGEDEMARU_TOTEM,forma,TOGEDEMARU,Totem,"ELECTRIC, STEEL",3,"ABILITY_IRON_BARBS, ABILITY_LIGHTNING_ROD, ABILITY_STATIC",entrada,"EGG_GROUP_FIELD, EGG_GROUP_FAIRY",,src/data/pokemon/species_info/gen_7_families.h:5181
779,7,Bruxish,SPECIES_BRUXISH,base,BRUXISH,Comum,"WATER, PSYCHIC",3,"ABILITY_WATER_VEIL, ABILITY_RAIN_DISH, ABILITY_MERCILESS",entrada,EGG_GROUP_WATER_2,,src/data/pokemon/species_info/gen_7_families.h:5497
793,7,Nihilego,SPECIES_NIHILEGO,base,NIHILEGO,Ultra Beast,"ROCK, POISON",3,"ABILITY_STURDY, ABILITY_ROCK_HEAD, ABILITY_BATTLE_ARMOR",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:6638
794,7,Buzzwole,SPECIES_BUZZWOLE,base,BUZZWOLE,Ultra Beast,"BUG, FIGHTING",3,"ABILITY_SHIELD_DUST, ABILITY_COMPOUND_EYES, ABILITY_SWARM",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:6711
795,7,Pheromosa,SPECIES_PHEROMOSA,base,PHEROMOSA,Ultra Beast,"BUG, FIGHTING",3,"ABILITY_SHIELD_DUST, ABILITY_COMPOUND_EYES, ABILITY_SWARM",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:6784
796,7,Xurkitree,SPECIES_XURKITREE,base,XURKITREE,Ultra Beast,ELECTRIC,3,"ABILITY_STATIC, ABILITY_LIGHTNING_ROD, ABILITY_VOLT_ABSORB",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:6856
797,7,Celesteela,SPECIES_CELESTEELA,base,CELESTEELA,Ultra Beast,"STEEL, FLYING",3,"ABILITY_BATTLE_ARMOR, ABILITY_CLEAR_BODY, ABILITY_FILTER",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:6929
798,7,Kartana,SPECIES_KARTANA,base,KARTANA,Ultra Beast,"GRASS, STEEL",3,"ABILITY_SHARPNESS, ABILITY_HYPER_CUTTER, ABILITY_LEAF_GUARD",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:7005
799,7,Guzzlord,SPECIES_GUZZLORD,base,GUZZLORD,Ultra Beast,"DARK, DRAGON",3,"ABILITY_PICKPOCKET, ABILITY_UNNERVE, ABILITY_INFILTRATOR",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:7080
805,7,Stakataka,SPECIES_STAKATAKA,base,STAKATAKA,Ultra Beast,"ROCK, STEEL",3,"ABILITY_STURDY, ABILITY_ROCK_HEAD, ABILITY_BATTLE_ARMOR",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:7949
806,7,Blacephalon,SPECIES_BLACEPHALON,base,BLACEPHALON,Ultra Beast,"FIRE, GHOST",3,"ABILITY_FLASH_FIRE, ABILITY_FLAME_BODY, ABILITY_SMOULDERING",entrada,EGG_GROUP_NO_EGGS_DISCOVERED,,src/data/pokemon/species_info/gen_7_families.h:8021
819,8,Skwovet,SPECIES_SKWOVET,base,SKWOVET,Comum,NORMAL,1,ABILITY_RUN_AWAY,entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_8_families.h:792
820,8,Greedent,SPECIES_GREEDENT,base,SKWOVET,Comum,NORMAL,3,"ABILITY_SCRAPPY, ABILITY_OWN_TEMPO, ABILITY_THICK_FAT",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_8_families.h:859
824,8,Blipbug,SPECIES_BLIPBUG,base,BLIPBUG,Comum,BUG,1,ABILITY_SHIELD_DUST,entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_8_families.h:1211
825,8,Dottler,SPECIES_DOTTLER,base,BLIPBUG,Comum,"BUG, PSYCHIC",2,"ABILITY_SHIELD_DUST, ABILITY_STAKEOUT",entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_8_families.h:1278
826,8,Orbeetle,SPECIES_ORBEETLE,base,BLIPBUG,Comum,"BUG, PSYCHIC",3,"ABILITY_COMPOUND_EYES, ABILITY_SHIELD_DUST, ABILITY_SEER",entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_8_families.h:1345
826,8,Orbeetle,SPECIES_ORBEETLE_GMAX,forma,BLIPBUG,Comum,"BUG, PSYCHIC",3,"ABILITY_COMPOUND_EYES, ABILITY_SHIELD_DUST, ABILITY_SEER",entrada,EGG_GROUP_BUG,,src/data/pokemon/species_info/gen_8_families.h:1415
827,8,Nickit,SPECIES_NICKIT,base,NICKIT,Comum,DARK,1,ABILITY_PICKPOCKET,entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_8_families.h:1478
828,8,Thievul,SPECIES_THIEVUL,base,NICKIT,Comum,DARK,3,"ABILITY_PICKPOCKET, ABILITY_UNNERVE, ABILITY_INFILTRATOR",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_8_families.h:1545
829,8,Gossifleur,SPECIES_GOSSIFLEUR,base,GOSSIFLEUR,Comum,GRASS,1,ABILITY_LEAF_GUARD,entrada,EGG_GROUP_GRASS,,src/data/pokemon/species_info/gen_8_families.h:1612
830,8,Eldegoss,SPECIES_ELDEGOSS,base,GOSSIFLEUR,Comum,GRASS,3,"ABILITY_LEAF_GUARD, ABILITY_AROMA_VEIL, ABILITY_HEALER",entrada,EGG_GROUP_GRASS,,src/data/pokemon/species_info/gen_8_families.h:1679
831,8,Wooloo,SPECIES_WOOLOO,base,WOOLOO,Comum,NORMAL,1,ABILITY_SCRAPPY,entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_8_families.h:1746
832,8,Dubwool,SPECIES_DUBWOOL,base,WOOLOO,Comum,NORMAL,3,"ABILITY_SCRAPPY, ABILITY_OWN_TEMPO, ABILITY_TANGLED_FEET",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_8_families.h:1813
833,8,Chewtle,SPECIES_CHEWTLE,base,CHEWTLE,Comum,WATER,1,ABILITY_WATER_VEIL,entrada,"EGG_GROUP_MONSTER, EGG_GROUP_WATER_1",,src/data/pokemon/species_info/gen_8_families.h:1880
834,8,Drednaw,SPECIES_DREDNAW,base,CHEWTLE,Comum,"WATER, ROCK",3,"ABILITY_ROCK_HEAD, ABILITY_WATER_VEIL, ABILITY_BATTLE_ARMOR",entrada,"EGG_GROUP_MONSTER, EGG_GROUP_WATER_1",,src/data/pokemon/species_info/gen_8_families.h:1950
834,8,Drednaw,SPECIES_DREDNAW_GMAX,forma,CHEWTLE,Comum,"WATER, ROCK",3,"ABILITY_ROCK_HEAD, ABILITY_WATER_VEIL, ABILITY_BATTLE_ARMOR",entrada,"EGG_GROUP_MONSTER, EGG_GROUP_WATER_1",,src/data/pokemon/species_info/gen_8_families.h:2021
835,8,Yamper,SPECIES_YAMPER,base,YAMPER,Comum,ELECTRIC,1,ABILITY_STATIC,entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_8_families.h:2083
836,8,Boltund,SPECIES_BOLTUND,base,YAMPER,Comum,ELECTRIC,3,"ABILITY_QUICK_FEET, ABILITY_LIGHTNING_ROD, ABILITY_STATIC",entrada,EGG_GROUP_FIELD,,src/data/pokemon/species_info/gen_8_families.h:2150
837,8,Rolycoly,SPECIES_ROLYCOLY,base,ROLYCOLY,Comum,ROCK,1,ABILITY_STURDY,entrada,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_8_families.h:2217
838,8,Carkol,SPECIES_CARKOL,base,ROLYCOLY,Comum,"ROCK, FIRE",2,"ABILITY_STURDY, ABILITY_ROCK_HEAD",entrada,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_8_families.h:2288
839,8,Coalossal,SPECIES_COALOSSAL,base,ROLYCOLY,Comum,"ROCK, FIRE",3,"ABILITY_STURDY, ABILITY_ROCK_HEAD, ABILITY_SOLID_ROCK",entrada,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_8_families.h:2357
839,8,Coalossal,SPECIES_COALOSSAL_GMAX,forma,ROLYCOLY,Comum,"ROCK, FIRE",3,"ABILITY_STURDY, ABILITY_ROCK_HEAD, ABILITY_SOLID_ROCK",entrada,EGG_GROUP_MINERAL,,src/data/pokemon/species_info/gen_8_families.h:2428
845,8,Cramorant,SPECIES_CRAMORANT,base,CRAMORANT,Comum,"FLYING, WATER",3,"ABILITY_KEEN_EYE, ABILITY_DIVER, ABILITY_WATER_VEIL",entrada,"EGG_GROUP_WATER_1, EGG_GROUP_FLYING",,src/data/pokemon/species_info/gen_8_families.h:3161
845,8,Cramorant,SPECIES_CRAMORANT_GORGING,forma,CRAMORANT,Comum,"FLYING, WATER",3,"ABILITY_KEEN_EYE, ABILITY_DIVER, ABILITY_WATER_VEIL",entrada,"EGG_GROUP_WATER_1, EGG_GROUP_FLYING",,src/data/pokemon/species_info/gen_8_families.h:3287
845,8,Cramorant,SPECIES_CRAMORANT_GULPING,forma,CRAMORANT,Comum,"FLYING, WATER",3,"ABILITY_KEEN_EYE, ABILITY_DIVER, ABILITY_WATER_VEIL",entrada,"EGG_GROUP_WATER_1, EGG_GROUP_FLYING",,src/data/pokemon/species_info/gen_8_families.h:3228
846,8,Arrokuda,SPECIES_ARROKUDA,base,ARROKUDA,Comum,WATER,1,ABILITY_WATER_VEIL,entrada,EGG_GROUP_WATER_2,,src/data/pokemon/species_info/gen_8_families.h:3348
847,8,Barraskewda,SPECIES_BARRASKEWDA,base,ARROKUDA,Comum,WATER,3,"ABILITY_WATER_VEIL, ABILITY_RAIN_DISH, ABILITY_SNIPER",entrada,EGG_GROUP_WATER_2,,src/data/pokemon/species_info/gen_8_families.h:3415
852,8,Clobbopus,SPECIES_CLOBBOPUS,base,CLOBBOPUS,Comum,FIGHTING,1,ABILITY_INNER_FOCUS,entrada,"EGG_GROUP_WATER_1, EGG_GROUP_HUMAN_LIKE",,src/data/pokemon/species_info/gen_8_families.h:4002
853,8,Grapploct,SPECIES_GRAPPLOCT,base,CLOBBOPUS,Comum,FIGHTING,3,"ABILITY_INNER_FOCUS, ABILITY_SCRAPPY, ABILITY_DEFIANT",entrada,"EGG_GROUP_WATER_1, EGG_GROUP_HUMAN_LIKE",,src/data/pokemon/species_info/gen_8_families.h:4069
856,8,Hatenna,SPECIES_HATENNA,base,HATENNA,Comum,PSYCHIC,1,ABILITY_FOREWARN,entrada,EGG_GROUP_FAIRY,,src/data/pokemon/species_info/gen_8_families.h:4408
857,8,Hattrem,SPECIES_HATTREM,base,HATENNA,Comum,PSYCHIC,2,"ABILITY_FOREWARN, ABILITY_TELEPATHY",entrada,EGG_GROUP_FAIRY,,src/data/pokemon/species_info/gen_8_families.h:4475
858,8,Hatterene,SPECIES_HATTERENE,base,HATENNA,Comum,"PSYCHIC, FAIRY",3,"ABILITY_FOREWARN, ABILITY_TELEPATHY, ABILITY_AROMA_VEIL",entrada,EGG_GROUP_FAIRY,,src/data/pokemon/species_info/gen_8_families.h:4540
858,8,Hatterene,SPECIES_HATTERENE_GMAX,forma,HATENNA,Comum,"PSYCHIC, FAIRY",3,"ABILITY_FOREWARN, ABILITY_TELEPATHY, ABILITY_AROMA_VEIL",entrada,EGG_GROUP_FAIRY,,src/data/pokemon/species_info/gen_8_families.h:4607
868,8,Milcery,SPECIES_MILCERY,base,MILCERY,Comum,FAIRY,1,ABILITY_CUTE_CHARM,entrada,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:4932
869,8,ALCREMIE_BERRY_CARAMEL_SWIRL,SPECIES_ALCREMIE_BERRY_CARAMEL_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5271
869,8,ALCREMIE_BERRY_LEMON_CREAM,SPECIES_ALCREMIE_BERRY_LEMON_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5268
869,8,ALCREMIE_BERRY_MATCHA_CREAM,SPECIES_ALCREMIE_BERRY_MATCHA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5266
869,8,ALCREMIE_BERRY_MINT_CREAM,SPECIES_ALCREMIE_BERRY_MINT_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5267
869,8,ALCREMIE_BERRY_RAINBOW_SWIRL,SPECIES_ALCREMIE_BERRY_RAINBOW_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5272
869,8,ALCREMIE_BERRY_RUBY_CREAM,SPECIES_ALCREMIE_BERRY_RUBY_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5265
869,8,ALCREMIE_BERRY_RUBY_SWIRL,SPECIES_ALCREMIE_BERRY_RUBY_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5270
869,8,ALCREMIE_BERRY_SALTED_CREAM,SPECIES_ALCREMIE_BERRY_SALTED_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5269
869,8,ALCREMIE_BERRY_VANILLA_CREAM,SPECIES_ALCREMIE_BERRY_VANILLA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5264
869,8,ALCREMIE_CLOVER_CARAMEL_SWIRL,SPECIES_ALCREMIE_CLOVER_CARAMEL_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5298
869,8,ALCREMIE_CLOVER_LEMON_CREAM,SPECIES_ALCREMIE_CLOVER_LEMON_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5295
869,8,ALCREMIE_CLOVER_MATCHA_CREAM,SPECIES_ALCREMIE_CLOVER_MATCHA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5293
869,8,ALCREMIE_CLOVER_MINT_CREAM,SPECIES_ALCREMIE_CLOVER_MINT_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5294
869,8,ALCREMIE_CLOVER_RAINBOW_SWIRL,SPECIES_ALCREMIE_CLOVER_RAINBOW_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5299
869,8,ALCREMIE_CLOVER_RUBY_CREAM,SPECIES_ALCREMIE_CLOVER_RUBY_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5292
869,8,ALCREMIE_CLOVER_RUBY_SWIRL,SPECIES_ALCREMIE_CLOVER_RUBY_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5297
869,8,ALCREMIE_CLOVER_SALTED_CREAM,SPECIES_ALCREMIE_CLOVER_SALTED_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5296
869,8,ALCREMIE_CLOVER_VANILLA_CREAM,SPECIES_ALCREMIE_CLOVER_VANILLA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5291
869,8,ALCREMIE_FLOWER_CARAMEL_SWIRL,SPECIES_ALCREMIE_FLOWER_CARAMEL_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5307
869,8,ALCREMIE_FLOWER_LEMON_CREAM,SPECIES_ALCREMIE_FLOWER_LEMON_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5304
869,8,ALCREMIE_FLOWER_MATCHA_CREAM,SPECIES_ALCREMIE_FLOWER_MATCHA_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5302
869,8,ALCREMIE_FLOWER_MINT_CREAM,SPECIES_ALCREMIE_FLOWER_MINT_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5303
869,8,ALCREMIE_FLOWER_RAINBOW_SWIRL,SPECIES_ALCREMIE_FLOWER_RAINBOW_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5308
869,8,ALCREMIE_FLOWER_RUBY_CREAM,SPECIES_ALCREMIE_FLOWER_RUBY_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5301
869,8,ALCREMIE_FLOWER_RUBY_SWIRL,SPECIES_ALCREMIE_FLOWER_RUBY_SWIRL,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5306
869,8,ALCREMIE_FLOWER_SALTED_CREAM,SPECIES_ALCREMIE_FLOWER_SALTED_CREAM,forma,MILCERY,Comum,,3,"ABILITY_HEALER, ABILITY_AROMA_VEIL, ABILITY_SWEET_VEIL",macro,"EGG_GROUP_FAIRY, EGG_GROUP_AMORPHOUS",,src/data/pokemon/species_info/gen_8_families.h:5305
